dataset_ID,interval,attack,spikes,class,differenceSpikes_1
5,3238,Spontaneous,9483,0,-8175
5,3239,Spontaneous,12726,0,3243
5,3240,Spontaneous,17362,0,4636
0,3241,Spontaneous,5950,0,-11412
0,3242,Spontaneous,7132,0,1182
0,3243,Spontaneous,24436,0,17304
0,3244,Spontaneous,14017,0,-10419
0,3245,Spontaneous,8748,0,-5269
0,3246,Spontaneous,102580,0,93832
0,3247,Spontaneous,115106,0,12526
0,3248,Spontaneous,77393,0,-37713
0,3249,Spontaneous,54874,0,-22519
0,3250,Spontaneous,12815,0,-42059
0,3251,Spontaneous,7866,0,-4949
0,3252,Spontaneous,5344,0,-2522
0,3253,Spontaneous,8528,0,3184
0,3254,Spontaneous,7001,0,-1527
0,3255,Spontaneous,10214,0,3213
0,3256,Spontaneous,11318,0,1104
0,3257,Spontaneous,16039,0,4721
0,3258,Spontaneous,16228,0,189
0,3259,Spontaneous,109570,0,93342
0,3260,Spontaneous,10616,0,-98954
0,3261,Spontaneous,9551,0,-1065
0,3262,Spontaneous,48411,0,38860
0,3263,Spontaneous,18143,0,-30268
0,3264,Spontaneous,15951,0,-2192
0,3265,Spontaneous,14500,0,-1451
0,3266,Spontaneous,11074,0,-3426
0,3267,Spontaneous,14010,0,2936
0,3268,Spontaneous,11480,0,-2530
0,3269,Spontaneous,8516,0,-2964
0,3270,Spontaneous,12053,0,3537
5,3271,FLO,6062,0,-5991
5,3272,FLO,10732,0,4670
5,3273,FLO,7970,0,-2762
5,3274,FLO,11341,0,3371
5,3275,FLO,13649,0,2308
5,3276,FLO,76261,0,62612
5,3277,FLO,150289,1,74028
5,3278,FLO,71774,0,-78515
5,3279,FLO,67561,0,-4213
5,3280,FLO,9293,0,-58268
5,3281,FLO,6397,0,-2896
5,3282,FLO,8690,0,2293
5,3283,FLO,14017,0,5327
5,3284,FLO,12268,0,-1749
5,3285,FLO,13064,0,796
5,3286,FLO,15241,0,2177
5,3287,FLO,13747,0,-1494
5,3288,FLO,28150,0,14403
5,3289,FLO,80542,0,52392
5,3290,FLO,14238,0,-66304
5,3291,FLO,17240,0,3002
5,3292,FLO,46155,0,28915
5,3293,FLO,11481,0,-34674
5,3294,FLO,10397,0,-1084
5,3295,FLO,9400,0,-997
5,3296,FLO,9351,0,-49
5,3297,FLO,17711,0,8360
5,3298,FLO,9441,0,-8270
5,3299,FLO,12714,0,3273
5,3300,FLO,17375,0,4661
3,3301,FLO,6781,0,-10594
3,3302,FLO,12801,0,6020
3,3303,FLO,14218,0,1417
3,3304,FLO,17653,0,3435
3,3305,FLO,10006,0,-7647
3,3306,FLO,89340,0,79334
3,3307,FLO,104056,1,14716
3,3308,FLO,78089,0,-25967
3,3309,FLO,60910,0,-17179
3,3310,FLO,5216,0,-55694
3,3311,FLO,5541,0,325
3,3312,FLO,11145,0,5604
3,3313,FLO,8243,0,-2902
3,3314,FLO,15989,0,7746
3,3315,FLO,12200,0,-3789
3,3316,FLO,10955,0,-1245
3,3317,FLO,6845,0,-4110
3,3318,FLO,27671,0,20826
3,3319,FLO,74994,0,47323
3,3320,FLO,14294,0,-60700
3,3321,FLO,17502,0,3208
3,3322,FLO,31572,0,14070
3,3323,FLO,18532,0,-13040
3,3324,FLO,9738,0,-8794
3,3325,FLO,17898,0,8160
3,3326,FLO,7696,0,-10202
3,3327,FLO,9458,0,1762
3,3328,FLO,11279,0,1821
3,3329,FLO,21528,0,10249
3,3330,FLO,8316,0,-13212
7,3331,FLO,5462,0,-2854
7,3332,FLO,7079,0,1617
7,3333,FLO,12861,0,5782
7,3334,FLO,9218,0,-3643
7,3335,FLO,11137,0,1919
7,3336,FLO,80360,0,69223
7,3337,FLO,109553,1,29193
7,3338,FLO,78483,0,-31070
7,3339,FLO,76699,0,-1784
7,3340,FLO,7665,0,-69034
7,3341,FLO,4969,0,-2696
7,3342,FLO,8722,0,3753
7,3343,FLO,10390,0,1668
7,3344,FLO,8979,0,-1411
7,3345,FLO,7807,0,-1172
7,3346,FLO,11147,0,3340
7,3347,FLO,9966,0,-1181
7,3348,FLO,34967,0,25001
7,3349,FLO,102224,0,67257
7,3350,FLO,10815,0,-91409
7,3351,FLO,13312,0,2497
7,3352,FLO,38942,0,25630
7,3353,FLO,19998,0,-18944
7,3354,FLO,11638,0,-8360
7,3355,FLO,12469,0,831
7,3356,FLO,17079,0,4610
7,3357,FLO,9810,0,-7269
7,3358,FLO,16521,0,6711
7,3359,FLO,14473,0,-2048
7,3360,FLO,15582,0,1109
0,3361,FLO,5950,0,-9632
0,3362,FLO,7132,0,1182
0,3363,FLO,24436,0,17304
0,3364,FLO,14017,0,-10419
0,3365,FLO,8748,0,-5269
0,3366,FLO,102580,0,93832
0,3367,FLO,130253,1,27673
0,3368,FLO,79058,0,-51195
0,3369,FLO,55046,0,-24012
0,3370,FLO,12614,0,-42432
0,3371,FLO,7952,0,-4662
0,3372,FLO,5347,0,-2605
0,3373,FLO,8414,0,3067
0,3374,FLO,7029,0,-1385
0,3375,FLO,10252,0,3223
0,3376,FLO,11303,0,1051
0,3377,FLO,16003,0,4700
0,3378,FLO,16181,0,178
0,3379,FLO,109649,0,93468
0,3380,FLO,10577,0,-99072
0,3381,FLO,9550,0,-1027
0,3382,FLO,48445,0,38895
0,3383,FLO,18210,0,-30235
0,3384,FLO,15996,0,-2214
0,3385,FLO,14568,0,-1428
0,3386,FLO,11044,0,-3524
0,3387,FLO,14017,0,2973
0,3388,FLO,11485,0,-2532
0,3389,FLO,8510,0,-2975
0,3390,FLO,12043,0,3533
3,3391,Spontaneous,6781,0,-5262
3,3392,Spontaneous,12801,0,6020
3,3393,Spontaneous,14218,0,1417
3,3394,Spontaneous,17653,0,3435
3,3395,Spontaneous,10006,0,-7647
3,3396,Spontaneous,89340,0,79334
3,3397,Spontaneous,91998,0,2658
3,3398,Spontaneous,76674,0,-15324
3,3399,Spontaneous,61815,0,-14859
3,3400,Spontaneous,5165,0,-56650
3,3401,Spontaneous,5525,0,360
3,3402,Spontaneous,11207,0,5682
3,3403,Spontaneous,8282,0,-2925
3,3404,Spontaneous,16026,0,7744
3,3405,Spontaneous,12337,0,-3689
3,3406,Spontaneous,10882,0,-1455
3,3407,Spontaneous,6852,0,-4030
3,3408,Spontaneous,27620,0,20768
3,3409,Spontaneous,75166,0,47546
3,3410,Spontaneous,14298,0,-60868
3,3411,Spontaneous,17370,0,3072
3,3412,Spontaneous,31605,0,14235
3,3413,Spontaneous,18522,0,-13083
3,3414,Spontaneous,9730,0,-8792
3,3415,Spontaneous,17959,0,8229
3,3416,Spontaneous,7731,0,-10228
3,3417,Spontaneous,9435,0,1704
3,3418,Spontaneous,11327,0,1892
3,3419,Spontaneous,21474,0,10147
3,3420,Spontaneous,8266,0,-13208
5,3421,Spontaneous,6062,0,-2204
5,3422,Spontaneous,10732,0,4670
5,3423,Spontaneous,7970,0,-2762
5,3424,Spontaneous,11341,0,3371
5,3425,Spontaneous,13649,0,2308
5,3426,Spontaneous,76261,0,62612
5,3427,Spontaneous,124955,0,48694
5,3428,Spontaneous,70800,0,-54155
5,3429,Spontaneous,67544,0,-3256
5,3430,Spontaneous,9228,0,-58316
5,3431,Spontaneous,6442,0,-2786
5,3432,Spontaneous,8643,0,2201
5,3433,Spontaneous,14095,0,5452
5,3434,Spontaneous,12238,0,-1857
5,3435,Spontaneous,13011,0,773
5,3436,Spontaneous,15372,0,2361
5,3437,Spontaneous,13731,0,-1641
5,3438,Spontaneous,28134,0,14403
5,3439,Spontaneous,80686,0,52552
5,3440,Spontaneous,14231,0,-66455
5,3441,Spontaneous,17189,0,2958
5,3442,Spontaneous,46208,0,29019
5,3443,Spontaneous,11530,0,-34678
5,3444,Spontaneous,10312,0,-1218
5,3445,Spontaneous,9399,0,-913
5,3446,Spontaneous,9397,0,-2
5,3447,Spontaneous,17658,0,8261
5,3448,Spontaneous,9483,0,-8175
5,3449,Spontaneous,12726,0,3243
5,3450,Spontaneous,17362,0,4636
7,3451,FLO,5462,0,-11900
7,3452,FLO,7079,0,1617
7,3453,FLO,12861,0,5782
7,3454,FLO,9218,0,-3643
7,3455,FLO,11137,0,1919
7,3456,FLO,80360,0,69223
7,3457,FLO,109553,1,29193
7,3458,FLO,78483,0,-31070
7,3459,FLO,76699,0,-1784
7,3460,FLO,7665,0,-69034
7,3461,FLO,4969,0,-2696
7,3462,FLO,8722,0,3753
7,3463,FLO,10390,0,1668
7,3464,FLO,8979,0,-1411
7,3465,FLO,7807,0,-1172
7,3466,FLO,11147,0,3340
7,3467,FLO,9966,0,-1181
7,3468,FLO,34967,0,25001
7,3469,FLO,102224,0,67257
7,3470,FLO,10815,0,-91409
7,3471,FLO,13312,0,2497
7,3472,FLO,38942,0,25630
7,3473,FLO,19998,0,-18944
7,3474,FLO,11638,0,-8360
7,3475,FLO,12469,0,831
7,3476,FLO,17079,0,4610
7,3477,FLO,9810,0,-7269
7,3478,FLO,16521,0,6711
7,3479,FLO,14473,0,-2048
7,3480,FLO,15582,0,1109
5,3481,FLO,6062,0,-9520
5,3482,FLO,10732,0,4670
5,3483,FLO,7970,0,-2762
5,3484,FLO,11341,0,3371
5,3485,FLO,13649,0,2308
5,3486,FLO,76261,0,62612
5,3487,FLO,150289,1,74028
5,3488,FLO,71774,0,-78515
5,3489,FLO,67561,0,-4213
5,3490,FLO,9293,0,-58268
5,3491,FLO,6397,0,-2896
5,3492,FLO,8690,0,2293
5,3493,FLO,14017,0,5327
5,3494,FLO,12268,0,-1749
5,3495,FLO,13064,0,796
5,3496,FLO,15241,0,2177
5,3497,FLO,13747,0,-1494
5,3498,FLO,28150,0,14403
5,3499,FLO,80542,0,52392
5,3500,FLO,14238,0,-66304
5,3501,FLO,17240,0,3002
5,3502,FLO,46155,0,28915
5,3503,FLO,11481,0,-34674
5,3504,FLO,10397,0,-1084
5,3505,FLO,9400,0,-997
5,3506,FLO,9351,0,-49
5,3507,FLO,17711,0,8360
5,3508,FLO,9441,0,-8270
5,3509,FLO,12714,0,3273
5,3510,FLO,17375,0,4661
3,3511,FLO,6781,0,-10594
3,3512,FLO,12801,0,6020
3,3513,FLO,14218,0,1417
3,3514,FLO,17653,0,3435
3,3515,FLO,10006,0,-7647
3,3516,FLO,89340,0,79334
3,3517,FLO,104056,1,14716
3,3518,FLO,78089,0,-25967
3,3519,FLO,60910,0,-17179
3,3520,FLO,5216,0,-55694
3,3521,FLO,5541,0,325
3,3522,FLO,11145,0,5604
3,3523,FLO,8243,0,-2902
3,3524,FLO,15989,0,7746
3,3525,FLO,12200,0,-3789
3,3526,FLO,10955,0,-1245
3,3527,FLO,6845,0,-4110
3,3528,FLO,27671,0,20826
3,3529,FLO,74994,0,47323
3,3530,FLO,14294,0,-60700
3,3531,FLO,17502,0,3208
3,3532,FLO,31572,0,14070
3,3533,FLO,18532,0,-13040
3,3534,FLO,9738,0,-8794
3,3535,FLO,17898,0,8160
3,3536,FLO,7696,0,-10202
3,3537,FLO,9458,0,1762
3,3538,FLO,11279,0,1821
3,3539,FLO,21528,0,10249
3,3540,FLO,8316,0,-13212
0,3541,FLO,5950,0,-2366
0,3542,FLO,7132,0,1182
0,3543,FLO,24436,0,17304
0,3544,FLO,14017,0,-10419
0,3545,FLO,8748,0,-5269
0,3546,FLO,102580,0,93832
0,3547,FLO,130253,1,27673
0,3548,FLO,79058,0,-51195
0,3549,FLO,55046,0,-24012
0,3550,FLO,12614,0,-42432
0,3551,FLO,7952,0,-4662
0,3552,FLO,5347,0,-2605
0,3553,FLO,8414,0,3067
0,3554,FLO,7029,0,-1385
0,3555,FLO,10252,0,3223
0,3556,FLO,11303,0,1051
0,3557,FLO,16003,0,4700
0,3558,FLO,16181,0,178
0,3559,FLO,109649,0,93468
0,3560,FLO,10577,0,-99072
0,3561,FLO,9550,0,-1027
0,3562,FLO,48445,0,38895
0,3563,FLO,18210,0,-30235
0,3564,FLO,15996,0,-2214
0,3565,FLO,14568,0,-1428
0,3566,FLO,11044,0,-3524
0,3567,FLO,14017,0,2973
0,3568,FLO,11485,0,-2532
0,3569,FLO,8510,0,-2975
0,3570,FLO,12043,0,3533
7,3571,Spontaneous,5462,0,-6581
7,3572,Spontaneous,7079,0,1617
7,3573,Spontaneous,12861,0,5782
7,3574,Spontaneous,9218,0,-3643
7,3575,Spontaneous,11137,0,1919
7,3576,Spontaneous,80360,0,69223
7,3577,Spontaneous,87684,0,7324
7,3578,Spontaneous,78251,0,-9433
7,3579,Spontaneous,76618,0,-1633
7,3580,Spontaneous,7615,0,-69003
7,3581,Spontaneous,4993,0,-2622
7,3582,Spontaneous,8712,0,3719
7,3583,Spontaneous,10428,0,1716
7,3584,Spontaneous,9082,0,-1346
7,3585,Spontaneous,7815,0,-1267
7,3586,Spontaneous,11223,0,3408
7,3587,Spontaneous,9933,0,-1290
7,3588,Spontaneous,34925,0,24992
7,3589,Spontaneous,102265,0,67340
7,3590,Spontaneous,10828,0,-91437
7,3591,Spontaneous,13321,0,2493
7,3592,Spontaneous,38897,0,25576
7,3593,Spontaneous,19828,0,-19069
7,3594,Spontaneous,11690,0,-8138
7,3595,Spontaneous,12409,0,719
7,3596,Spontaneous,17123,0,4714
7,3597,Spontaneous,9805,0,-7318
7,3598,Spontaneous,16595,0,6790
7,3599,Spontaneous,14372,0,-2223
7,3600,Spontaneous,15634,0,1262
0,3601,FLO,5950,0,-9684
0,3602,FLO,7132,0,1182
0,3603,FLO,24436,0,17304
0,3604,FLO,14017,0,-10419
0,3605,FLO,8748,0,-5269
0,3606,FLO,102580,0,93832
0,3607,FLO,130253,1,27673
0,3608,FLO,79058,0,-51195
0,3609,FLO,55046,0,-24012
0,3610,FLO,12614,0,-42432
0,3611,FLO,7952,0,-4662
0,3612,FLO,5347,0,-2605
0,3613,FLO,8414,0,3067
0,3614,FLO,7029,0,-1385
0,3615,FLO,10252,0,3223
0,3616,FLO,11303,0,1051
0,3617,FLO,16003,0,4700
0,3618,FLO,16181,0,178
0,3619,FLO,109649,0,93468
0,3620,FLO,10577,0,-99072
0,3621,FLO,9550,0,-1027
0,3622,FLO,48445,0,38895
0,3623,FLO,18210,0,-30235
0,3624,FLO,15996,0,-2214
0,3625,FLO,14568,0,-1428
0,3626,FLO,11044,0,-3524
0,3627,FLO,14017,0,2973
0,3628,FLO,11485,0,-2532
0,3629,FLO,8510,0,-2975
0,3630,FLO,12043,0,3533
7,3631,FLO,5462,0,-6581
7,3632,FLO,7079,0,1617
7,3633,FLO,12861,0,5782
7,3634,FLO,9218,0,-3643
7,3635,FLO,11137,0,1919
7,3636,FLO,80360,0,69223
7,3637,FLO,109553,1,29193
7,3638,FLO,78483,0,-31070
7,3639,FLO,76699,0,-1784
7,3640,FLO,7665,0,-69034
7,3641,FLO,4969,0,-2696
7,3642,FLO,8722,0,3753
7,3643,FLO,10390,0,1668
7,3644,FLO,8979,0,-1411
7,3645,FLO,7807,0,-1172
7,3646,FLO,11147,0,3340
7,3647,FLO,9966,0,-1181
7,3648,FLO,34967,0,25001
7,3649,FLO,102224,0,67257
7,3650,FLO,10815,0,-91409
7,3651,FLO,13312,0,2497
7,3652,FLO,38942,0,25630
7,3653,FLO,19998,0,-18944
7,3654,FLO,11638,0,-8360
7,3655,FLO,12469,0,831
7,3656,FLO,17079,0,4610
7,3657,FLO,9810,0,-7269
7,3658,FLO,16521,0,6711
7,3659,FLO,14473,0,-2048
7,3660,FLO,15582,0,1109
3,3661,FLO,6781,0,-8801
3,3662,FLO,12801,0,6020
3,3663,FLO,14218,0,1417
3,3664,FLO,17653,0,3435
3,3665,FLO,10006,0,-7647
3,3666,FLO,89340,0,79334
3,3667,FLO,104056,1,14716
3,3668,FLO,78089,0,-25967
3,3669,FLO,60910,0,-17179
3,3670,FLO,5216,0,-55694
3,3671,FLO,5541,0,325
3,3672,FLO,11145,0,5604
3,3673,FLO,8243,0,-2902
3,3674,FLO,15989,0,7746
3,3675,FLO,12200,0,-3789
3,3676,FLO,10955,0,-1245
3,3677,FLO,6845,0,-4110
3,3678,FLO,27671,0,20826
3,3679,FLO,74994,0,47323
3,3680,FLO,14294,0,-60700
3,3681,FLO,17502,0,3208
3,3682,FLO,31572,0,14070
3,3683,FLO,18532,0,-13040
3,3684,FLO,9738,0,-8794
3,3685,FLO,17898,0,8160
3,3686,FLO,7696,0,-10202
3,3687,FLO,9458,0,1762
3,3688,FLO,11279,0,1821
3,3689,FLO,21528,0,10249
3,3690,FLO,8316,0,-13212
5,3691,FLO,6062,0,-2254
5,3692,FLO,10732,0,4670
5,3693,FLO,7970,0,-2762
5,3694,FLO,11341,0,3371
5,3695,FLO,13649,0,2308
5,3696,FLO,76261,0,62612
5,3697,FLO,150289,1,74028
5,3698,FLO,71774,0,-78515
5,3699,FLO,67561,0,-4213
5,3700,FLO,9293,0,-58268
5,3701,FLO,6397,0,-2896
5,3702,FLO,8690,0,2293
5,3703,FLO,14017,0,5327
5,3704,FLO,12268,0,-1749
5,3705,FLO,13064,0,796
5,3706,FLO,15241,0,2177
5,3707,FLO,13747,0,-1494
5,3708,FLO,28150,0,14403
5,3709,FLO,80542,0,52392
5,3710,FLO,14238,0,-66304
5,3711,FLO,17240,0,3002
5,3712,FLO,46155,0,28915
5,3713,FLO,11481,0,-34674
5,3714,FLO,10397,0,-1084
5,3715,FLO,9400,0,-997
5,3716,FLO,9351,0,-49
5,3717,FLO,17711,0,8360
5,3718,FLO,9441,0,-8270
5,3719,FLO,12714,0,3273
5,3720,FLO,17375,0,4661
3,3721,Spontaneous,6781,0,-10594
3,3722,Spontaneous,12801,0,6020
3,3723,Spontaneous,14218,0,1417
3,3724,Spontaneous,17653,0,3435
3,3725,Spontaneous,10006,0,-7647
3,3726,Spontaneous,89340,0,79334
3,3727,Spontaneous,91998,0,2658
3,3728,Spontaneous,76674,0,-15324
3,3729,Spontaneous,61815,0,-14859
3,3730,Spontaneous,5165,0,-56650
3,3731,Spontaneous,5525,0,360
3,3732,Spontaneous,11207,0,5682
3,3733,Spontaneous,8282,0,-2925
3,3734,Spontaneous,16026,0,7744
3,3735,Spontaneous,12337,0,-3689
3,3736,Spontaneous,10882,0,-1455
3,3737,Spontaneous,6852,0,-4030
3,3738,Spontaneous,27620,0,20768
3,3739,Spontaneous,75166,0,47546
3,3740,Spontaneous,14298,0,-60868
3,3741,Spontaneous,17370,0,3072
3,3742,Spontaneous,31605,0,14235
3,3743,Spontaneous,18522,0,-13083
3,3744,Spontaneous,9730,0,-8792
3,3745,Spontaneous,17959,0,8229
3,3746,Spontaneous,7731,0,-10228
3,3747,Spontaneous,9435,0,1704
3,3748,Spontaneous,11327,0,1892
3,3749,Spontaneous,21474,0,10147
3,3750,Spontaneous,8266,0,-13208
0,3751,FLO,5950,0,-2316
0,3752,FLO,7132,0,1182
0,3753,FLO,24436,0,17304
0,3754,FLO,14017,0,-10419
0,3755,FLO,8748,0,-5269
0,3756,FLO,102580,0,93832
0,3757,FLO,130253,1,27673
0,3758,FLO,79058,0,-51195
0,3759,FLO,55046,0,-24012
0,3760,FLO,12614,0,-42432
0,3761,FLO,7952,0,-4662
0,3762,FLO,5347,0,-2605
0,3763,FLO,8414,0,3067
0,3764,FLO,7029,0,-1385
0,3765,FLO,10252,0,3223
0,3766,FLO,11303,0,1051
0,3767,FLO,16003,0,4700
0,3768,FLO,16181,0,178
0,3769,FLO,109649,0,93468
0,3770,FLO,10577,0,-99072
0,3771,FLO,9550,0,-1027
0,3772,FLO,48445,0,38895
0,3773,FLO,18210,0,-30235
0,3774,FLO,15996,0,-2214
0,3775,FLO,14568,0,-1428
0,3776,FLO,11044,0,-3524
0,3777,FLO,14017,0,2973
0,3778,FLO,11485,0,-2532
0,3779,FLO,8510,0,-2975
0,3780,FLO,12043,0,3533
7,3781,Spontaneous,5462,0,-6581
7,3782,Spontaneous,7079,0,1617
7,3783,Spontaneous,12861,0,5782
7,3784,Spontaneous,9218,0,-3643
7,3785,Spontaneous,11137,0,1919
7,3786,Spontaneous,80360,0,69223
7,3787,Spontaneous,87684,0,7324
7,3788,Spontaneous,78251,0,-9433
7,3789,Spontaneous,76618,0,-1633
7,3790,Spontaneous,7615,0,-69003
7,3791,Spontaneous,4993,0,-2622
7,3792,Spontaneous,8712,0,3719
7,3793,Spontaneous,10428,0,1716
7,3794,Spontaneous,9082,0,-1346
7,3795,Spontaneous,7815,0,-1267
7,3796,Spontaneous,11223,0,3408
7,3797,Spontaneous,9933,0,-1290
7,3798,Spontaneous,34925,0,24992
7,3799,Spontaneous,102265,0,67340
7,3800,Spontaneous,10828,0,-91437
7,3801,Spontaneous,13321,0,2493
7,3802,Spontaneous,38897,0,25576
7,3803,Spontaneous,19828,0,-19069
7,3804,Spontaneous,11690,0,-8138
7,3805,Spontaneous,12409,0,719
7,3806,Spontaneous,17123,0,4714
7,3807,Spontaneous,9805,0,-7318
7,3808,Spontaneous,16595,0,6790
7,3809,Spontaneous,14372,0,-2223
7,3810,Spontaneous,15634,0,1262
5,3811,FLO,6062,0,-9572
5,3812,FLO,10732,0,4670
